sustained	sәs'teind	a. 持续的, 持久不变的, 持久的, 不懈的; [计] 持续的	gre toefl
sustenance	'sʌstinәns	n. 生活资料, 生计, 食物, 支持; [法] 营养物, 维持, 支持	gre ielts toefl
suture	'su:tʃә	n. 缝合, 缝合处, 缝合线; vt. 缝合	gre
svelte	svelt. sfelt	a. 苗条的；线条清晰的；和蔼的	gre
swagger	'swægә	n. 大摇大摆, 吹牛, 妄自尊大, 威吓; vi. 虚张声势吓人, 大摇大摆, 吹牛; vt. 吓唬, 恫吓; a. 漂亮的, 时髦的	gre
swallow	'swɒlәu	n. 燕子, 吞咽, 喉; vt. 咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制; vi. 吞下, 咽下	cet4 cet6 gk gre ielts ky toefl
swamp	swɒmp	n. 沼泽, 进退两难的困境; vt. 淹没, 击溃, 清除, 使陷于沼泽; vi. 陷于沼泽, 淹没	cet4 cet6 gre ielts ky toefl
swampy	'swɒmpi	a. 沼泽的, 沼泽多的, 湿地的, 松软的	toefl
swan	swɒn	n. 天鹅, 天鹅星座, 有才华的诗人; vi. 闲荡, 蜿蜒而行	cet4 cet6 ky
swank	swæŋk	vi. 出风头, 炫耀; n. 出风头, 炫耀, 虚张声势, 优雅	gre
swap	swɒp	n. 以货易货; v. 交换, 替换, 交易; [计] 交换	gk
swarm	swɒ:m	n. 群, 大群, 蜂群, 分蜂群; vi. 分群, 群集, 聚集一块, 云集, 攀; vt. 挤满, 爬, 攀	cet4 cet6 gre ielts ky toefl
swarthy	'swɒ:ði	a. 黑黝黝的	gre
sway	swei	n. 摇摆, 影响力, 支配; vt. 摇动, 支配, 弄歪, 使倾斜, 使动摇, 影响; vi. 摇动, 摇摆, 倾斜, 动摇, 统治, 转向	cet4 cet6 gre ielts ky toefl
swear	swєә	vt. 发誓, 咒骂, 使宣誓; vi. 发誓, 诅咒; n. 诅咒, 誓言	cet4 cet6 gk gre ielts ky
sweat	swet	n. 汗, 汗水, 水珠, 焦急; vi. 出汗, 渗出, 冒出水气, 结水珠, 烦恼, 懊恼; vt. 使出汗, 流出, 榨出, 使汗流浃背	cet4 cet6 gk ky toefl
sweater	'swetә	n. 毛衣, 毛线衫, 运动衫, 出汗者; [化] 发汗器	cet4 cet6 gk ielts ky zk
sweep	swi:p	n. 扫除, 打扫, 肃清, 视野, 范围, 全胜; vt. 扫除, 掸去, 猛拉, 扫荡, 肃清, 冲走, 刮起, 环视, 掠过, 扫射; vi. 扫, 打扫, 袭击, 席卷, 扫视, 掠过	cet4 cet6 gk ielts ky toefl zk
sweeping	'swi:piŋ	n. 扫除, 垃圾; a. 扫荡的, 彻底的, 广泛的	toefl
sweet	swi:t	n. 甜蜜, 糖果, 情人; a. 甜的, 芳香的, 悦耳的, 漂亮的, 和蔼的, 不咸的, 灵活的, 轻快的	gk zk
sweeten	'swi:tn	vt. 使变甜, 加糖于, 使悦耳, 使温和, 减轻; vi. 变甜	cet6
sweetness	'swi:tnis	n. 甜蜜, 芳香, 美妙	cet6
swell	swel	n. 增大, 隆起的部分, 巨浪, 肿胀; a. 优秀的, 一流的; vi. 增大, 膨胀, 肿胀, 增强, 骄傲; vt. 使膨胀, 使增大, 使上涨, 使骄傲	cet4 cet6 gk gre ielts ky toefl
swelling	'sweliŋ	n. 肿胀, 肿大, 隆起部, 身上的肿胀处, 膨胀, 增大; a. 肿大的, 突起的	toefl
swelter	'sweltә	vi. 闷热, 被暑气所苦, 汗流浃背; vt. 使闷热, 使热得出汗; n. 闷热	toefl
sweltering	'sweltәriŋ	a. 闷热的, 热得难受的, 中暑的	gre
swerve	swә:v	n. 转向, 弯曲, 背离; vi. 突然转向, 转弯, 背离; vt. 使突然转向, 使转弯, 使背离	gre ielts
swift	swift	n. 褐雨燕, 快速爬行的小蜥蜴, 蝙蝠蛾, 大滚筒; a. 迅速的, 快的, 敏捷的, 立刻的; adv. 迅速地, 敏捷地	cet4 cet6 gk gre ielts ky toefl
swiftness	'swiftnis	n. 迅速, 快	toefl
swill	swil	vt. 冲洗, 痛饮; vi. 大口地喝, 冲刷; n. 涮, 冲洗, 痛饮, 泔脚	gre
swim	swim	n. 游泳, 漂浮, 潮流, 眩晕; vi. 游泳, 游, 漂浮, 浸, 覆盖, 充溢, 大量拥有, 旋转, 眩晕; vt. 游过, 使浮起	gk zk
swimming	'swimiŋ	n. 游泳, 眩晕	gk ielts zk
swindle	swindl	n. 骗取, 欺诈, 骗局; v. 骗取, 诈取	gre
swine	swain	n. 猪, 卑鄙的家伙	gre
swing	swiŋ	n. 摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由; vi. 摇摆, 悬挂, 旋转, 大摇大摆地走, 转向; vt. 挥舞, 使旋转, 使转向, 悬挂, 吊运; a. 旋转的, 悬挂的, 强节奏爵士音乐的	cet4 cet6 gk gre ielts ky toefl zk
swipe	swaip	n. 强打, 用力挥击, 尖刻的话, 碰擦, 起重杆; vt. 强打, 用力挥击, 偷	gre
swirl	swә:l	n. 漩涡, 涡动; vt. 使成漩涡; vi. 打漩, 盘绕, 眩晕	gre ielts
Swiss	swis	n. 瑞士人, 瑞士腔调; a. 瑞士的, 瑞士风格的	cet4 cet6 gk
switch	switʃ	n. 开关, 电闸, 转换, 软枝, 鞭子, 道岔; vt. 转变, 切换, 摆动, 转换, 使转轨; vi. 转换, 变换, 摆动; [计] 开关; 翻转; 转移	cet4 cet6 gk ielts ky toefl
Switzerland	'switsәlәnd	n. 瑞士	gk
sword	sɒ:d	n. 刀, 剑, 战争, 武力, 剑状物	cet4 cet6 gk ky
sybarite	'sibәrait	n. 爱奢侈享乐的人, 奢侈逸乐之徒, 骄奢淫逸的人	gre
sybaritic	,sibә'ritik	a. 奢侈享乐的, 耽于奢侈逸乐的, 骄奢淫逸的	gre
sycophant	'sikәfәnt	n. 奉承者, 谄媚者, 追随者; a. 拍马的, 奉承的	gre
sydney	'sidni	n. 悉尼（澳大利亚港市）	ielts
syllable	'silәbl	n. 音节; vt. 分成音节; [计] 字节	toefl
syllabus	'silәbәs	n. 摘要, 提纲, 课程表, 教学大纲; [医] 摘要, 要目	gre ielts
symbiosis	.simbai'әusis	n. 共栖, 共同生活; [化] 类聚效应	gre toefl
symbiotic	.simbai'ɒtik	a. 共栖的, 共生的; [医] 共生的	toefl
symbol	'simbl	n. 符号, 象征, 代号, 信条; [计] 符号; 码元	cet4 cet6 gk ky toefl zk
symbolism	'simbәlizm	n. 象征主义, 符号论; [医] 象征主义	toefl
symbolize	'simblaiz	vt. 符号化, 用符号表现; vi. 采用象征, 使用符号	ielts toefl
symbology	sim'bɒlәdʒi	n. 符号学, 符号使用	toefl
symmetrical	si'metrikl	a. 对称的, 匀称的; [医] 对称的, 均称的	cet6 toefl
symmetry	'simitri	n. 对称, 匀称; [化] 对称; 对称性; 对称现象	cet6 gre ielts ky toefl
sympathetic	.simpә'θetik	a. 有同情心的, 合意的, 赞成的; n. 交感神经, 容易感受的人	cet4 cet6 ielts ky toefl
sympathize	'simpәθaiz	vi. 同情, 怜悯, 同意, 体谅	cet4 cet6 ky toefl
sympathy	'simpәθi	n. 同情, 赞同, 怜悯, 慰问, 吊唁; [医] 交感[作用], 同感[作用], 感应, 同情	cet4 cet6 gk ky toefl
symphony	'simfәni	n. 交响乐, 交响曲	cet6 gk gre ielts ky toefl
symposium	sim'pәuziәm	n. 讨论会, 座谈会, 专题报告会, 专题论文集	cet6 gre ielts ky
symptom	'simptәm	n. 症状, 征候, 征兆; [医] 症状	cet6 gk ielts ky toefl
synchronize	'siŋkrәnaiz	vt. 使同步, 使合拍; vi. 同时发生; [计] 同步	ielts ky toefl
synchronous	'siŋkrәnәs	a. 同时的, 同步的; [计] 同步	gre toefl
syndicate	'sindikit	n. 企业联合, 辛迪加, 财团; v. 联合成辛迪加	ielts
syndrome	'sindrәum	n. 并发症状, 综合征, 同时存在的事物; [计] 校验子; 并发位	gre ky
synergic	si'nә:dʒik	a. 协作的, 协同的; [计] 协作的; 合作的	gre
synonym	'sinәnim	n. 同义词	ielts toefl
synonymous	si'nɒnimәs	a. 同义词的, 同义的	toefl
synopsis	si'nɒpsis	n. 概要, 摘要, 大意; [化] 一览表; 提要	gre toefl
synoptic	si'nɒptik	a. 概要的, 天气的, 对观福音书的	gre
synthesis	'sinθisis	n. 综合, 组织, 综合体; [化] 合成	cet6 gre ielts ky toefl
synthesize	'sinθisaiz	v. 综合, 合成	cet6 toefl
synthesizer	'sinθisaizә	n. 合成器, 综合者; [计] 合成器	toefl
synthetic	sin'θetik	n. 合成物质; a. 综合(性)的, 人造的, 合成的	cet4 cet6 ielts ky toefl
syringe	'sirindʒ	n. 注射器, 洗涤器; vt. 注射, 洗涤	gre
syrup	'sirәp	n. 糖浆, 果汁; [化] 糖浆剂	toefl
system	'sistәm	n. 系统, 体系, 制度, 方式, 秩序, 分类原则; [计] 系统; 体制; 体系	cet4 cet6 gk ielts ky toefl
systematic	.sisti'mætik	a. 有系统的, 分类上的, 体系的; [医] 系统的, 系的, 分类的	cet4 cet6 gk ielts ky toefl
systematical	,sisti'mætikәl	a. 有系统的, 成体系的, 有秩序的, 有组织的, 分类学的, 故意的, 彻底的	cet4
systematically	.sisti'mætikli	adv. 有系统地, 有组织地, 有条理地	cet6
systematize	'sistimәtaiz	vt. 使组织化, 使系统化, 把...分类; [医] 系统化, 分类	toefl
systems		n. 体制, 体系；制度；系统（system的复数形式）	ielts
T-shirt	'ti:,ʃә:t	n. 圆领汗衫, T恤	zk
table	'teibl	n. 桌子, 餐桌, 工作台, 铭文, 表格, 表, 高原, 平地层; vt. 搁置, 嵌合, 制表, 把...列入议事日程; [计] 表格, 模拟运算表	gk gre ielts zk
tableland	'teibllænd	n. 高地	toefl
tables		n. 桌子；附录；表格（table的复数）	ielts
tablet	'tæblit	n. 平板, 门牌, 笔记簿, 碑, 匾, 药片; [化] 片剂	cet4 cet6 ielts ky
tablets	'tæblɪts	n. 药片( tablet的名词复数 ); （木、竹）简; 碑; 一块肥皂	ielts
tableware	'teiblwєә	n. 餐具	toefl
taboo	tә'bu:	n. 禁忌, 禁止接近, 禁止使用; a. 禁忌的, 忌讳的; vt. 禁忌, 忌讳, 禁止	gre ielts ky
tabulate	'tæbjuleit	vt. 作成表, 作成一览表, 使成平面; a. 平板状的, 平面的; [计] 制表	cet6
tacit	'tæsit	a. 沉默寡言的, 不苟言笑的, 缄默的	gre ielts toefl
taciturn	'tæsitә:n	a. 沉默寡言的, 不太说话的, 无言的	gre
tack	tæk	n. 平头钉, 大头钉, 粗缝针脚, 行动方针, 食物; vt. 以大头针钉住, 附加	cet6 gre
tackiness	'tækinis	n. 粘着性	gre
tackle	'tækl	n. 工具, 复滑车, 滑车, 装备, 扭倒; vt. 固定, 处理, 抓住; vi. 扭倒	cet6 gre ielts ky toefl
tact	tækt	n. 机智, 手法, 老练; [经] (自动加工线的)生产节拍	cet6 gre toefl
tactic	'tæktik	n. 一项战术, 一条策略; a. 战术的, 顺序的, 排列的	gre ielts ky
tactics	'tæktiks	n. 用兵学, 战术, 兵法; [经] 战术, 策略	cet6 toefl
tactile	'tæktail	a. 触觉的, 有触觉的; [医] 触觉的	gre toefl
tadpole	'tædpәul	n. 蝌蚪	gre toefl
tag	tæg	n. 标签, 附属物, 碎片, 结束语, 口头禅, 附加语, 浑名, 标记, 标记符; vt. 附以签条, 尾随, 添饰, 起浑名, 连接; vi. 紧紧跟随; [计] 标记	cet4 cet6 gre ielts ky toefl
tail	teil	n. 尾部, 后部, 辫子, 随员, 特务, 燕尾服, 踪迹, 限定继承(权); a. 在后面的, 从后面而来的, 限定继承的, 尾部的, 后部的; vt. 为...装尾, 附于其后, 尾随, 使搭牢, 跟踪, 监视; vi. 跟踪, 船尾搁浅	cet4 cet6 gk ky toefl zk
tailor	'teilә	n. 裁缝, 成衣匠; vt. 缝制, 制作, 使适应; vi. 做裁缝	cet4 cet6 gk ky toefl
taint	teint	n. 污点, 耻辱, 感染; vt. 污染, 使腐败, 沾染, 腐蚀	toefl
take	teik	vt. 拿, 取, 抓, 带领, 获得, 就座, 接受, 吃, 吸引, 采取, 乘, 需要, 花费; vi. 吃掉对方棋子, 抓住, 起作用, 依法获得财产; n. 拿, 取, 收成, 奏效	gk ielts zk
taking	'teikiŋ	n. 取得, 捕获, 进款; a. 迷人的, 可爱的, 会传染的	gre
tale	teil	n. 故事, 谎言, 谣言, 陈述, 叙述; [法] 虚语, 诽语, 谣言	cet4 cet6 gk ky toefl zk
talent	'tælәnt	n. 天才, 才能, 有才干的人, 天资	cet4 cet6 gk ky toefl
talented	'tælәntid	a. 天资高的, 有才能的	ielts toefl
talisman	'tælizmәn	n. 护身符, 驱邪物, 法宝	gre
talk	tɒ:k	n. 谈话, 交谈, 会谈, 讲话, 演讲, 空谈, 谣言, 方言, 语言; vi. 讲话, 演讲, 说话, 谈话, 交流, 闲聊, 说闲话; vt. 讲, 说, 讨论, 谈论; [计] 对话类, 聊天	gk zk
tall	tɒ:l	a. 高的, 长的, 夸大的; adv. 夸大地	gk zk
tally	'tæli	n. 符木, 记账, 得分, 比分, 计数器, 标签, 符合, 对应物; vt. 记录, 点数, 计算, 加标签于, 使符合; vi. 记帐, 符合, 吻合, 记分; [计] 计数	gre toefl
talon	'tælәn	n. 爪, 如爪的手, 魔爪, 爪饰; [医] 磨牙低尖	gre
tambourine	.tæmbә'ri:n	n. 小手鼓	gre
tame	teim	a. 驯服的, 柔顺的, 被开垦的, 顺从的, 乏味的, 平淡的; vt. 驯养, 驯服, 制服, 失去锋芒; vi. 变得驯服	cet4 cet6 gre ielts ky toefl
tamp	tæmp	vt. 用粘土填塞, 捣固, 夯实; n. 捣棒, 夯	gre
tamper	'tæmpә	vi. 干预, 拨弄, 贿赂, 损害, 篡改; vt. 篡改; n. 捣棒, 打夯机, 填塞者	gre ielts toefl
tan	tæn	n. 黄褐色, 鞣料, 马戏团; a. 黄褐色的, 鞣皮的; vi. 晒成棕褐色; vt. 把...晒黑, 鞣(革), 狠狠鞭打	cet4 cet6 gre ky toefl
tangential	tæn'dʒenʃәl	a. 切线的, 相切的, 正切的, 离题的, 扯远的; [医] 正切的, 切线的	gre
tangible	'tændʒәbl	n. 可触知的东西, 有形资产; a. 可触摸的, 有实体的, 非相像的, 有形的, 明确的	gre ielts toefl
tangle	'tæŋgl	n. 缠结, 纠结的一团, 困惑, 纠纷, 混乱; vt. 使缠结, 缠住; vi. 缠结, 乱作一团	cet6 gre ielts ky toefl
tango	'tæŋgәu	n. 探戈舞, 探戈舞曲; vi. 跳探戈舞	gre
tangy	'tæŋi	a. 有强烈盐味的, 气味刺鼻的, 有刺激性的	gre
tank	tæŋk	n. 槽, 箱, 柜, 罐, 池塘, 储水池, 坦克; vt. 储于箱中	cet4 cet6 gk ky toefl
tanker	'tæŋkә	n. 坦克手, 油船, 空中加油飞机, 运油飞机, 油槽/水槽汽车; [化] 槽车; 油槽船	cet6 gk ky
tantalize	'tæntәlaiz	vt. 逗弄, 使干着急	gre toefl
tantamount	'tæntәmaunt	a. 同等的, 相等的, 相当于...的; [法] 相等的, 相当的, 同等的	gre
tantrum	'tæntrәm	n. 发脾气, 发怒; [医] 暴怒, 发脾气	gre
tap	'tæp	n. 轻打, 水龙头; vt. 轻打, 轻敲, 敲打出, 选择, 装上嘴子, 使流出, 开发, 分接, 向...乞讨; vi. 轻叩, 轻拍, 啪塔啪塔地走; [计] 接头	cet4 cet6 gk ielts ky toefl
tape	teip	n. 带子, 录音带, 磁带, 窄带, 卷尺; vt. 以带子绑起, 测量, 录音; [计] 带	cet4 cet6 gk ielts ky toefl zk
taper	'teipә	n. 带子操作工, 小蜡烛, 尖细, 渐弱, 锥形, 尖塔; a. 尖细的, 分等级的; v. (使)一头逐渐变细, (使)逐渐减少	cet6 gre
tapering	'teipәriŋ	a. 尖端细的	toefl
tapestry	'tæpistri	n. 挂毯, 绒绣; vt. 用挂毯装饰	gre toefl
tapeworm	'teipwә:m	n. 绦虫; [医] 绦虫	toefl
tar	tɑ:	n. 焦油, 柏油, 水手; vt. 涂以焦油, 玷污, 怂恿; a. 焦油的	cet6 ielts ky
tardiness	'tɑ:dinis	n. 慢, 缓慢, 迟延	toefl
tardy	'tɑ:di	a. 慢的, 迟到的, 勉强的, 拖拉的, 迟的	gre toefl
tare	tєә	n. 巢菜, 稗子, 皮重; vt. 称皮重	gre
target	'tɑ:git	n. 目标, 靶子, 指标; vt. 对准, 订指标	cet4 cet6 gk ielts ky toefl
tariff	'tærif	n. 关税, 关税表, 价格表, 收费表; vt. 课以关税; [计] 价目表	cet6 gre ielts ky toefl
tarnish	'tɑ:niʃ	n. 失泽, 失泽膜, 污点; vt. 使失去光泽, 玷污; vi. 失去光泽, 被玷污	gre ielts toefl
tarpaulin	tɑ:'pɒ:lin	n. 柏油帆布, 油布衣, 防水帽; [医] 帆布	gre
tarry	'tæri	vi. 耽搁, 逗留, 留住, 等候; n. 逗留; a. 涂了焦油的	gre
tart	tɑ:t	a. 酸的, 辛辣的, 尖酸的; vt. 妖艳打扮; n. 果馅饼, 妓女	gre
task	tɑ:sk	n. 工作, 任务, 作业, 困难的工作; vt. 派给...工作, 使辛劳; [计] 任务	cet4 cet6 gk ky zk
taste	teist	n. 味道, 品味, 味觉, 感受, 体验, 爱好, 审美, 少量; vt. 尝, 察觉...的味道, 体会; vi. 品尝, 察觉味道, 有某种味道	cet4 cet6 gk ky toefl zk
tasteless	'teistlis	a. 没味道的, 无鉴赏力的	gk toefl
tasty	'teisti	a. 好吃的, 可口的	gk gre toefl
tattered	'tætәd	a. 破烂的, 褴褛的	gre
tatty	'tæti	a. 穿破的, 粗糙的, 不值钱的	gre
taunt	tɒ:nt	n. 辱骂, 嘲弄; vt. 嘲弄, 奚落; a. 很高的	toefl
taut	tɒ:t	a. 拉紧的, 整洁的, 紧张的	gre
tauten	'tɒ:tn	v. 使绷紧, 拉紧	gre
tautological	,tɔ:tә'lɔdʒikәl	a. 重复的, 赘述的	gre
tavern	'tævәn	n. 酒馆, 客栈	toefl
tawdry	'tɒ:dri	a. 廉价而俗丽的; n. 廉价而俗丽之物	gre
tax	tæks	n. 税, 税款, 重负, 会费; vt. 课以税, 使负重荷, 斥责	cet4 cet6 gk ky toefl
taxation	tæk'seiʃәn	n. 课税, 征税, 抽税, 税款, 估定的税额; [经] 征税, 纳税, 税制	ielts
taxi	'tæksi	n. 出租车; vi. 乘出租车; vt. 用出租车送	gk ielts zk
taxicab	'tæksikæb	n. 出租车	toefl
taxing	'tæksiŋ	a. 繁重的, 费力的; [法] 征税的, 评定的负担颇重的	gre
taxonomist	tæk'sɔnәmist	n. 分类学家	gre
tea	ti:	n. 茶, 茶叶; [医] 茶, 茶剂, 浸剂	gk ielts zk
teach	ti:tʃ	vt. 教, 讲授, 教导, 教育; vi. 教书, 教学, 可以教	gk zk
teacher	'ti:tʃә	n. 教师, 老师, 导师	gk ielts zk
teaching	'ti:tʃiŋ	n. 教学, 学说, 教导	cet4 cet6 ielts
team	ti:m	n. 队, 组; vt. 把马(牛)套在同一辆车上, 把...编成一组; vi. 驾驶卡车, 协作	cet4 cet6 gk ielts ky toefl zk
teams		n. 团队, 参赛队伍（team的复数形式）	ielts
teamwork	'ti:mwә:k	n. 协同作业, 协力; [法] 联合工作, 联合行动, 协调工作	gk
teapot	'ti:pɒt	n. 茶壶	gk toefl
tear	tiә. tєә	n. 泪滴, 眼泪, 撕, 扯, 裂缝, 激怒, 飞奔; vi. 流泪, 撕破, 赶快, 飞奔, 被撕破; vt. 撕裂, 戳破, 拉掉, 撕掉, 使分裂, 使精神不安, 折磨	cet4 cet6 gk gre ielts ky toefl
tease	ti:z	n. 揶揄, 戏弄, 逗惹; vt. 戏弄, 取笑, 强求, 梳理, 使起毛	cet6 gk gre ielts ky toefl
technical	'teknikl	a. 技术上的, 专门的, 工业的, 严格根据法律的; [化] 技巧	cet4 cet6 gk ielts ky toefl
technician	tek'niʃәn	n. 技师; [化] 技师	cet4 cet6 ielts ky
technique	tek'ni:k	n. 技巧, 技术, 方法; [化] 工艺方法; 技巧	cet4 cet6 gk ielts ky
techniques		n. 方法；技巧；技术（technique的复数）	ielts
technocrat	'teknәukræt	n. 技术专家治国论者, 技术专家统治论者	gre
technology	tek'nɒlәdʒi	n. 技术, 工业技术, 术语; [医] 技术学, 工艺学	cet4 cet6 gk ielts ky zk
tectonics	tek'tɒniks	n. 构造学, 构造地质学	toefl
tedious	'ti:diәs	a. 沉闷的, 冗长乏味的	cet4 cet6 gre ielts ky toefl
tedium	'ti:diәm	n. 单调乏味, 沉闷	gre toefl
teem	ti:m	vi. 充满, 充足, 倾注; vt. 倒出	gre ielts toefl
teenager	'ti:nidʒә	n. 十三岁到十九岁的少年	cet4 cet6 gk ky
teens	ti:ns	n. 十三岁到十九岁	toefl
teeter	'ti:tә	vi. 步履不稳地走动, 踉跄, 摇晃, 摇摆不定, 摇摇欲坠, 玩跷跷板; n. 踉跄, 摇摆, 跷跷板	gre
teeth	ti:θ	pl. 牙齿; [医] 牙	ielts
teetotal	ti:'tәutl	a. 绝对戒酒的, 完全的, 绝对的; n. 绝对戒酒主义	gre
telecommuter	.telikә'mju:tә	远程工作者	toefl
telegram	'teli^ræm	n. 电报, 一封电报; [计] 电报	cet4 cet6 gk ky
telegraph	'teligrɑ:f	n. 电报, 电报机; vi. 打电报; vt. 打电报给, 电汇, 流露, 显示出要...的样子	cet4 cet6 gk ky toefl
telephone	'telifәun	n. 电话, 电话机; v. 打电话	gk ielts zk
telescope	'teliskәup	n. 望远镜; vi. 叠缩, 嵌进, 缩短; vt. 使叠缩, 使缩短	cet4 cet6 gk ielts ky toefl
televise	'telivaiz	v. 用电视播放, 播映	toefl
television	'teli.viʒәn	n. 电视; [电] 电视	gk ielts zk
telex	'teleks	n. 用户直通电报, 电传打字机; [计] 电传, 用户电报	cet6 ielts
tell	tel	vt. 告诉, 说, 吩咐, 断定, 知道; vi. 讲述, 泄密, 告发, 表明	gk zk
telling	'teliŋ	a. 有效的, 显著的, 显露内心活动的	gre ielts
temerity	ti'merәti	n. 鲁莽, 蛮勇	gre
temp	temp	n. [口]临时雇员	gre
temper	'tempә	n. (钢等的)硬度, 脾气, 心情, 中和剂, 倾向, 回火; vt. 使回火, 锻炼, 调和, 使缓和; vi. 回火	cet4 cet6 gre ielts ky toefl
temperament	'temprәmәnt	n. 气质, 性格, 性情; [医] 气质, 禀赋	cet6 ielts ky toefl
temperamental	.temprә'mentl	a. 气质的, 性格的, 易兴奋的	ky
temperance	'tempәrәns	n. 节欲, 戒酒, 禁酒, 节制; [医] 节制(饮食等), 戒酒	toefl
temperate	'tempәrәt	a. 温和的, 适度的, 有节制的, 温带的	ielts toefl
temperature	'temprәtʃә	n. 温度, 发烧, 热度; [化] 温度	cet4 cet6 gk ielts ky toefl zk
tempest	'tempist	n. 暴风雨, 骚动; vt. 使受大风暴影响, 使骚动, 使激动	gre
tempestuous	tem'pestʃuәs	a. 有暴风雨的, 暴乱的	gre
temple	templ	n. 圣堂, 庙宇, 教堂, 礼拜堂, 太阳穴, 鬓角; [医] 颞颥, 颞部	cet4 cet6 gk ielts ky toefl
temples		n. 边撑, 伸幅器；寺庙（temple的复数形式）	ielts
tempo	'tempәu	n. 速度, 节奏, 进行速度, (棋的)一着	cet6 gre ielts ky
temporal	'tempәrәl	a. 时间的, 暂时的, 现世的, 世俗的, 颞的, 太阳穴的; n. 世间万物, 教会财产	gre toefl
temporarily	'tempәrәrәli	adv. 暂时, 一时, 临时	toefl
temporary	'tempәrәri	a. 暂时的, 临时的; n. 临时工, 临时雇员; [计] 临时	cet4 cet6 gk ielts ky toefl
temporize	'tempәraiz	vi. 随潮流, 拖延, 妥协, 调停	gre toefl
tempt	tempt	vt. 诱惑, 引诱, 引起...的兴趣, 吸引, 冒...风险	cet4 cet6 ky toefl
temptation	temp'teiʃәn	n. 诱惑, 诱惑物; [法] 诱惑, 诱惑物	cet4 cet6 gk gre ielts ky
tempting	'temptiŋ	a. 诱惑人的, 吸引人的	toefl
ten	ten	num. 十, 十个	gk zk
tenable	'tenәbl	a. 可守的, 站得住(脚)的, 合理的, 成立的	cet6 gre ielts
tenacious	ti'neiʃәs	a. 紧握的, 固执的, 不屈不挠的, 黏着力强的; [医] 坚韧的	gre ielts toefl
tenacity	ti'næsiti	n. 固执, 不屈不挠, 顽固, 黏性, 韧性; [机] 坚轫	gre
tenancy	'tenәnsi	n. 租用, 租赁; [经] 租赁, 租回	ielts
tenant	'tenәnt	n. 承租人, 房客, 居住者; vt. 租借; [计] 占据者	cet4 cet6 gre ky toefl
tend	tend	vi. 走向, 有某种的倾向, 易于, 照顾, 注意; vt. 照料, 护理	cet4 cet6 gk gre ky
tendency	'tendәnsi	n. 趋向, 倾向; [医] 趋向, 趋势	cet4 cet6 gk ielts ky toefl
tendentious	ten'denʃәs	a. 有偏见的, 有倾向的, 淘气的	gre
tender	'tendә	a. 嫩的, 柔软的, 脆弱的, 温柔的, 亲切的, 未成熟的, 微妙的, 棘手的, 审慎的; vt. 使变嫩, 提供, 偿还; vi. 变柔软, 投标; n. 照料, 看管人, 供应船, 小船, 提出, 偿付, 投标	cet4 cet6 gre ielts ky toefl
tenderness	'tendәnis	n. 柔软, 亲切, 柔和, 敏感, 易触痛; [医] 触痛	toefl
tendinous	'tendinәs	a. 腱的; [医] 腱的, 腱性的	gre
tenement	'tenimәnt	n. 房屋, 住房, 保有物, 居所; [经] 地产, 住屋	toefl
tenet	'tenit	n. 信条, 教义, 宗旨, 原则	gre
tennis	'tenis	n. 网球	gk ielts zk
tenor	'tenә	n. 稳定的进程, 思路, 要旨, 大意, 誊本, 票据的限期, 男高音; a. 男高音的	gre
tense	tens	a. 紧张的, 拉紧的; v. (使)紧张, (使)拉紧; n. 时态	cet4 cet6 gk ky toefl
tensile	'tensail	a. 可拉长的, 可伸长的, 张力的, 拉力的; [机] 拉的	cet6 gre toefl
tension	'tenʃәn	n. 紧张, 不安, 拉紧, 张力, 压力, 电压; vt. 拉紧, 使紧张	cet4 gk gre ielts ky toefl
tent	tent	n. 帐篷, 帷幕, 住处, 塞条, 塞子; vi. 住帐蓬, 宿营, 暂时居住; vt. 用帐篷遮盖, 使住帐篷, 用塞条嵌入	cet4 cet6 gk ky zk
tentacle	'tentәkl	n. 触须, 触手, 触角; [医] 触角, 触须	ielts toefl
tentative	'tentәtiv	n. 试验; a. 试验性的, 暂时的	cet6 gk gre ielts ky toefl
tenth	tenθ	num. 第十, 十分之一	zk
tenuous	'tenjuәs	a. 稀薄的, 微细的, 纤细的, 脆弱的; [医] 细薄的, 纤细的	gre toefl
tenure	'tenjuә	n. 享有, 保有期; [经] (财产,职位等的)占有, 占有权	gre
tepid	'tepid	a. 微温的, 温热的, 不太热烈的; [医] 微温的	gre toefl
term	tә:m	n. 术语, 专有名词, 期限, 学期, 任期, 条件, 价钱, 关系, 地位, 项, 界石; vt. 称, 呼; [计] 检索词; 项	cet4 cet6 gk ielts ky toefl zk
terminal	'tә:minәl	n. 终端机, 终点, 末端, 极限, 终点站; a. 终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的; [计] 终端; 终端设备	cet4 cet6 gk gre ielts ky toefl
terminate	'tә:mineit	a. 有结尾的, (可)结束的; vi. 结束, 终止, 满期; vt. 使停止, 使结束, 使终止; [计] 终止	cet6 gre ielts ky toefl
termination	.tә:mi'neiʃәn	n. 终止, 结束, 结果, 词尾; [化] 终止	gre toefl
terminology	.tә:mi'nɒlәdʒi	n. 术语, 术语学; [医] 名词学, 命名法	cet6 gre toefl
terminus	'tә:minәs	n. 终点, 界标, 终点站; [法] 界标, 界牌, 界石	gre toefl
